[drug-abusing ]	2	2.276605262828386E-6
[mothers ]	15	1.7074539471212896E-5
[abortion ]	8	9.106421051313544E-6
[bearing ]	21	2.3904355259698053E-5
[sickly ]	3	3.414907894242579E-6
[survival]	5	5.691513157070965E-6
[argentina]	8	9.106421051313544E-6
[venezuela]	3	3.414907894242579E-6
[paraguay]	2	2.276605262828386E-6
[anti-climaxes ]	2	2.276605262828386E-6
[happened ]	63	7.171306577909416E-5
[events ]	57	6.4883249990609E-5
[entertainers]	2	2.276605262828386E-6
[batsmen ]	3	3.414907894242579E-6
[277 ]	2	2.276605262828386E-6
[43 ]	15	1.7074539471212896E-5
[graham ]	23	2.618096052252644E-5
[gooch]	4	4.553210525656772E-6
[exhilarating ]	3	3.414907894242579E-6
[strokeplay]	3	3.414907894242579E-6
[honours ]	8	9.106421051313544E-6
[captain]	13	1.4797934208384509E-5
[azharuddin]	4	4.553210525656772E-6
[unchallenged ]	2	2.276605262828386E-6
[winner ]	25	2.8457565785354825E-5
[wooden ]	28	3.1872473679597407E-5
[spoon ]	4	4.553210525656772E-6
[bounced ]	5	5.691513157070965E-6
[innings ]	4	4.553210525656772E-6
[magnificent ]	14	1.5936236839798703E-5
[irresponsibility]	4	4.553210525656772E-6
[130 ]	3	3.414907894242579E-6
[87 ]	5	5.691513157070965E-6
[balls]	5	5.691513157070965E-6
[fastest ]	7	7.968118419899352E-6
[heady ]	5	5.691513157070965E-6
[1981]	79	8.992590788172125E-5
[gambler]	2	2.276605262828386E-6
[throw]	2	2.276605262828386E-6
[botham]	2	2.276605262828386E-6
[149]	2	2.276605262828386E-6
[gooch ]	9	1.0244723682727737E-5
[finished]	13	1.4797934208384509E-5
[ian ]	37	4.211719736232514E-5
[botham ]	2	2.276605262828386E-6
[suspension ]	15	1.7074539471212896E-5
[wicket ]	3	3.414907894242579E-6
[ball]	12	1.3659631576970316E-5
[trotted ]	3	3.414907894242579E-6
[slip ]	14	1.5936236839798703E-5
[scripts]	2	2.276605262828386E-6
[whoever ]	10	1.138302631414193E-5
[was]	309	3.5173551310698566E-4
[hired ]	8	9.106421051313544E-6
[winning ]	24	2.7319263153940632E-5
[score ]	23	2.618096052252644E-5
[ball ]	42	4.7808710519396106E-5
[removed ]	23	2.618096052252644E-5
[sanjay ]	2	2.276605262828386E-6
[manjrekar ]	3	3.414907894242579E-6
[delivery]	5	5.691513157070965E-6
[ravi ]	2	2.276605262828386E-6
[shastri]	2	2.276605262828386E-6
[caught ]	62	7.057476314767997E-5
[150]	2	2.276605262828386E-6
[fee ]	14	1.5936236839798703E-5
[man-of-the-match ]	2	2.276605262828386E-6
[adjudicator]	2	2.276605262828386E-6
[ray ]	6	6.829815788485158E-6
[illingworth]	2	2.276605262828386E-6
[thought]	87	9.903232893303479E-5
[unless]	5	5.691513157070965E-6
[azharuddin ]	5	5.691513157070965E-6
[gets ]	44	5.008531578222449E-5
[217 ]	2	2.276605262828386E-6
[resumed ]	5	5.691513157070965E-6
[48 ]	7	7.968118419899352E-6
[wicket]	2	2.276605262828386E-6
[needing ]	4	4.553210525656772E-6
[406 ]	2	2.276605262828386E-6
[avoid ]	50	5.691513157070965E-5
[follow-on]	2	2.276605262828386E-6
[shastri ]	5	5.691513157070965E-6
[navjot ]	2	2.276605262828386E-6
[sidhu ]	4	4.553210525656772E-6
[enjoy ]	22	2.5042657891112246E-5
[fortune ]	8	9.106421051313544E-6
[spaces ]	4	4.553210525656772E-6
[attacking ]	13	1.4797934208384509E-5
[devon ]	5	5.691513157070965E-6
[angus ]	4	4.553210525656772E-6
[fraser ]	9	1.0244723682727737E-5
[bowling ]	7	7.968118419899352E-6
[malcolm]	6	6.829815788485158E-6
[sidhu]	2	2.276605262828386E-6
[fraser]	7	7.968118419899352E-6
[beat ]	61	6.943646051626578E-5
[off-stump]	2	2.276605262828386E-6
[angled ]	4	4.553210525656772E-6
[shout ]	5	5.691513157070965E-6
[lbw]	2	2.276605262828386E-6
[slowness ]	2	2.276605262828386E-6
[pitch ]	9	1.0244723682727737E-5
[openers ]	2	2.276605262828386E-6
[play ]	104	1.1838347366707607E-4
[foot]	14	1.5936236839798703E-5
[attempted ]	50	5.691513157070965E-5
[yorkers]	2	2.276605262828386E-6
[kinds ]	35	3.9840592099496756E-5
[performance ]	82	9.334081577596383E-5
[few]	9	1.0244723682727737E-5
[lot]	35	3.9840592099496756E-5
[steady ]	25	2.8457565785354825E-5
[missing ]	20	2.276605262828386E-5
[injury]	29	3.30107763110116E-5
[bat ]	15	1.7074539471212896E-5
[pad ]	5	5.691513157070965E-6
[morris]	13	1.4797934208384509E-5
[wisden]	2	2.276605262828386E-6
[looks ]	84	9.561742103879221E-5
[part]	36	4.097889473091095E-5
[chris ]	34	3.8702289468082564E-5
[lewis ]	86	9.78940263016206E-5
[match]	21	2.3904355259698053E-5
[bowled ]	2	2.276605262828386E-6
[yard ]	14	1.5936236839798703E-5
[quicker ]	4	4.553210525656772E-6
[debut ]	15	1.7074539471212896E-5
[edgbaston]	2	2.276605262828386E-6
[impeccable ]	3	3.414907894242579E-6
[bowling]	2	2.276605262828386E-6
[cat-like ]	2	2.276605262828386E-6
[fielding ]	4	4.553210525656772E-6
[midwicket ]	2	2.276605262828386E-6
[appreciative ]	3	3.414907894242579E-6
[happy]	15	1.7074539471212896E-5
[noticed]	12	1.3659631576970316E-5
[swingers ]	2	2.276605262828386E-6
[drew ]	55	6.260664472778062E-5
[loose ]	13	1.4797934208384509E-5
[jack ]	20	2.276605262828386E-5
[russell ]	15	1.7074539471212896E-5
[catch]	6	6.829815788485158E-6
[dilip ]	2	2.276605262828386E-6
[vengsarkar ]	2	2.276605262828386E-6
[appearances ]	5	5.691513157070965E-6
[exploiting ]	6	6.829815788485158E-6
[unpatrolled ]	2	2.276605262828386E-6
[third-man ]	2	2.276605262828386E-6
[boundary]	6	6.829815788485158E-6
[lunch ]	30	3.414907894242579E-5
[123 ]	5	5.691513157070965E-6
[overs]	2	2.276605262828386E-6
[stepped ]	23	2.618096052252644E-5
[gas ]	43	4.89470131508103E-5
[turned]	14	1.5936236839798703E-5
[off-spin ]	2	2.276605262828386E-6
[eddie ]	5	5.691513157070965E-6
[hemmings]	3	3.414907894242579E-6
[4-4-6 ]	2	2.276605262828386E-6
[straight ]	61	6.943646051626578E-5
[swings ]	6	6.829815788485158E-6
[mid-wicket]	3	3.414907894242579E-6
[ninth ]	13	1.4797934208384509E-5
[hundred]	7	7.968118419899352E-6
[half-heartedly ]	2	2.276605262828386E-6
[hemmings ]	2	2.276605262828386E-6
[catch ]	23	2.618096052252644E-5
[mid-on]	2	2.276605262828386E-6
[vengsarkar]	3	3.414907894242579E-6
[ticking ]	5	5.691513157070965E-6
[nicely]	6	6.829815788485158E-6
[upstaged ]	2	2.276605262828386E-6
[intent ]	41	4.6670407887981914E-5
[uppish ]	2	2.276605262828386E-6
[myopic ]	2	2.276605262828386E-6
[bowler ]	4	4.553210525656772E-6
[edge]	11	1.2521328945556123E-5
[foot ]	35	3.9840592099496756E-5
[happily ]	6	6.829815788485158E-6
[missed]	7	7.968118419899352E-6
[middled ]	2	2.276605262828386E-6
[sufficiently ]	23	2.618096052252644E-5
[troubled ]	9	1.0244723682727737E-5
[bouncer ]	2	2.276605262828386E-6
[frozen ]	10	1.138302631414193E-5
[crease ]	2	2.276605262828386E-6
[helmet]	5	5.691513157070965E-6
[brave ]	15	1.7074539471212896E-5
[hook ]	4	4.553210525656772E-6
[follow-up]	3	3.414907894242579E-6
[audacious ]	2	2.276605262828386E-6
[fours ]	2	2.276605262828386E-6
[flicking ]	3	3.414907894242579E-6
[deliveries]	3	3.414907894242579E-6
[sober ]	11	1.2521328945556123E-5
[fifty ]	35	3.9840592099496756E-5
[fours]	2	2.276605262828386E-6
[sachin ]	3	3.414907894242579E-6
[tendulkar ]	3	3.414907894242579E-6
[tended ]	24	2.7319263153940632E-5
[bishen ]	2	2.276605262828386E-6
[bedi ]	2	2.276605262828386E-6
[sex ]	81	9.220251314454963E-5
[appeal]	16	1.821284210262709E-5
[arresting ]	5	5.691513157070965E-6
[sight ]	34	3.8702289468082564E-5
[41-year-old ]	2	2.276605262828386E-6
[42]	9	1.0244723682727737E-5
[loosely ]	5	5.691513157070965E-6
[stump]	2	2.276605262828386E-6
[capable ]	24	2.7319263153940632E-5
[stopping ]	10	1.138302631414193E-5
[dickie ]	3	3.414907894242579E-6
[players ]	37	4.211719736232514E-5
[5.30]	2	2.276605262828386E-6
[entrusted ]	4	4.553210525656772E-6
[lewis]	31	3.5287381573839985E-5
[three-fours-in-an-over ]	2	2.276605262828386E-6
[treatment]	15	1.7074539471212896E-5
[driving ]	80	9.106421051313544E-5
[96 ]	6	6.829815788485158E-6
[morris ]	5	5.691513157070965E-6
[sections ]	43	4.89470131508103E-5
[riot ]	20	2.276605262828386E-5
[clip ]	11	1.2521328945556123E-5
[three]	43	4.89470131508103E-5
[manoj ]	2	2.276605262828386E-6
[prabhakar]	2	2.276605262828386E-6
[exuberance ]	3	3.414907894242579E-6
[everybody ]	27	3.0734171048183214E-5
[else]	43	4.89470131508103E-5
[kapil ]	2	2.276605262828386E-6
[dev ]	2	2.276605262828386E-6
[survives ]	2	2.276605262828386E-6
[faster ]	13	1.4797934208384509E-5
['s]	111	1.2635159208697542E-4
[follow-on ]	2	2.276605262828386E-6
[loomed ]	7	7.968118419899352E-6
[batting ]	4	4.553210525656772E-6
[triumphs ]	3	3.414907894242579E-6
[graeme ]	3	3.414907894242579E-6
[hick]	2	2.276605262828386E-6
[24 ]	28	3.1872473679597407E-5
[motor ]	37	4.211719736232514E-5
[racing]	7	7.968118419899352E-6
[senna ]	13	1.4797934208384509E-5
[succumb]	2	2.276605262828386E-6
[brazilian ]	4	4.553210525656772E-6
[overcomes ]	3	3.414907894242579E-6
[cramp ]	4	4.553210525656772E-6
[gremlins ]	2	2.276605262828386E-6
[prost ]	6	6.829815788485158E-6
[waiting]	6	6.829815788485158E-6
[maurice ]	6	6.829815788485158E-6
[hamilton ]	6	6.829815788485158E-6
[jerez ]	2	2.276605262828386E-6
[frontera]	2	2.276605262828386E-6
[ayrton ]	2	2.276605262828386E-6
[championship ]	20	2.276605262828386E-5
[spanish ]	61	6.943646051626578E-5
[prix ]	8	9.106421051313544E-6
[accusations ]	6	6.829815788485158E-6
[exclusions]	2	2.276605262828386E-6
[anti-climax]	2	2.276605262828386E-6
[brief ]	41	4.6670407887981914E-5
[skirmish ]	2	2.276605262828386E-6
[laps]	2	2.276605262828386E-6
[ferrari ]	34	3.8702289468082564E-5
[gerhard ]	2	2.276605262828386E-6
[berger ]	8	9.106421051313544E-6
[finished ]	53	6.0330039464952235E-5
[seconds ]	38	4.3255499993739335E-5
[alain ]	2	2.276605262828386E-6
[prost]	4	4.553210525656772E-6
[mclaren]	2	2.276605262828386E-6
[races ]	12	1.3659631576970316E-5
[team-mate ]	3	3.414907894242579E-6
[senna]	3	3.414907894242579E-6
[swift ]	7	7.968118419899352E-6
[reigning ]	4	4.553210525656772E-6
[champion ]	23	2.618096052252644E-5
[toughest]	2	2.276605262828386E-6
[circuit]	6	6.829815788485158E-6
[because]	27	3.0734171048183214E-5
[tested ]	15	1.7074539471212896E-5
[painful]	3	3.414907894242579E-6
[wheel ]	8	9.106421051313544E-6
[limped ]	3	3.414907894242579E-6
[car]	39	4.439380262515353E-5
[obvious ]	76	8.651099998747867E-5
[brake ]	3	3.414907894242579E-6
[trouble ]	64	7.285136841050836E-5
[73-lap ]	2	2.276605262828386E-6
[race]	53	6.0330039464952235E-5
[leg]	17	1.9351144734041282E-5
[explained]	11	1.2521328945556123E-5
[25-second ]	2	2.276605262828386E-6
[cushion ]	4	4.553210525656772E-6
[pain ]	29	3.30107763110116E-5
[eased]	4	4.553210525656772E-6
[gearbox]	2	2.276605262828386E-6
[lever ]	3	3.414907894242579E-6
[spongy ]	2	2.276605262828386E-6
[happening]	11	1.2521328945556123E-5
[fretful ]	3	3.414907894242579E-6
[ways]	39	4.439380262515353E-5
[either ]	156	1.775752105006141E-4
[championship]	3	3.414907894242579E-6
[realised ]	34	3.8702289468082564E-5
[corner]	26	2.9595868416769017E-5
[twisting ]	4	4.553210525656772E-6
[hang ]	39	4.439380262515353E-5
[passing ]	28	3.1872473679597407E-5
[stops ]	9	1.0244723682727737E-5
[crew ]	17	1.9351144734041282E-5
[steal ]	9	1.0244723682727737E-5
[advantage ]	46	5.236192104505288E-5
[mclaren ]	3	3.414907894242579E-6
[mechanics]	3	3.414907894242579E-6
[unfortunately ]	12	1.3659631576970316E-5
[berger]	2	2.276605262828386E-6
[exceptionally ]	10	1.138302631414193E-5
[slick ]	4	4.553210525656772E-6
[judging ]	6	6.829815788485158E-6
[aftermath ]	10	1.138302631414193E-5
[mansell]	3	3.414907894242579E-6
[botched ]	2	2.276605262828386E-6
[portugal ]	6	6.829815788485158E-6
[lacked ]	13	1.4797934208384509E-5
[energetic ]	3	3.414907894242579E-6
[input ]	32	3.642568420525418E-5
[regulations ]	13	1.4797934208384509E-5
[estoril ]	2	2.276605262828386E-6
[stops]	2	2.276605262828386E-6
[shortly ]	21	2.3904355259698053E-5
[distance]	16	1.821284210262709E-5
[tedious ]	4	4.553210525656772E-6
[heeded ]	2	2.276605262828386E-6
[sagging ]	4	4.553210525656772E-6
[pace]	7	7.968118419899352E-6
[suffering ]	34	3.8702289468082564E-5
[gearbox ]	3	3.414907894242579E-6
[trouble]	21	2.3904355259698053E-5
[overtake ]	3	3.414907894242579E-6
[stages]	8	9.106421051313544E-6
[gerhard]	2	2.276605262828386E-6
[visor]	2	2.276605262828386E-6
[taxi ]	7	7.968118419899352E-6
[clearly]	19	2.1627749996869668E-5
[achilles]	3	3.414907894242579E-6
[heel ]	6	6.829815788485158E-6
[mclaren-honda ]	2	2.276605262828386E-6
[season ]	41	4.6670407887981914E-5
[ends ]	27	3.0734171048183214E-5
[adelaide ]	2	2.276605262828386E-6
[intend ]	11	1.2521328945556123E-5
[sentiment ]	2	2.276605262828386E-6
[quietly ]	18	2.0489447365455475E-5
[echoed ]	9	1.0244723682727737E-5
[honda ]	2	2.276605262828386E-6
[since]	12	1.3659631576970316E-5
[wins ]	12	1.3659631576970316E-5
[title]	15	1.7074539471212896E-5
[coveted ]	2	2.276605262828386E-6
[jean ]	10	1.138302631414193E-5
[alesi ]	3	3.414907894242579E-6
[reinforced ]	9	1.0244723682727737E-5
[lane ]	15	1.7074539471212896E-5
[frenchman ]	6	6.829815788485158E-6
[champion]	17	1.9351144734041282E-5
[drive]	16	1.821284210262709E-5
[tyrrell ]	5	5.691513157070965E-6
[forcefully ]	4	4.553210525656772E-6
[brundle]	3	3.414907894242579E-6
[brabham ]	2	2.276605262828386E-6
[driver ]	26	2.9595868416769017E-5
[spinning ]	4	4.553210525656772E-6
[exhaust ]	6	6.829815788485158E-6
[pipe ]	5	5.691513157070965E-6
[overheated ]	2	2.276605262828386E-6
[shock ]	38	4.3255499993739335E-5
[absorber]	2	2.276605262828386E-6
[eventful ]	2	2.276605262828386E-6
[warwick ]	3	3.414907894242579E-6
[wiped ]	16	1.821284210262709E-5
[nose ]	20	2.276605262828386E-5
[cone ]	3	3.414907894242579E-6
[arrows ]	5	5.691513157070965E-6
[tangled ]	5	5.691513157070965E-6
[piquet]	2	2.276605262828386E-6
[lotus]	2	2.276605262828386E-6
[penultimate ]	4	4.553210525656772E-6
[22 ]	22	2.5042657891112246E-5
[golf]	4	4.553210525656772E-6
[calcavecchia ]	5	5.691513157070965E-6
[digs ]	3	3.414907894242579E-6
[consolation ]	9	1.0244723682727737E-5
[tim ]	7	7.968118419899352E-6
[glover ]	2	2.276605262828386E-6
[andrews]	2	2.276605262828386E-6
[appetite ]	11	1.2521328945556123E-5
[golf ]	11	1.2521328945556123E-5
[healthy ]	31	3.5287381573839985E-5
[japanese]	3	3.414907894242579E-6
[uncommonly ]	3	3.414907894242579E-6
[walked ]	68	7.740457893616513E-5
[encouraged ]	20	2.276605262828386E-5
[dunhill ]	3	3.414907894242579E-6
[cup ]	91	1.0358553945869156E-4
[topping ]	3	3.414907894242579E-6
[tan ]	5	5.691513157070965E-6
[sunshine]	4	4.553210525656772E-6
[�7 ]	5	5.691513157070965E-6
[witness ]	10	1.138302631414193E-5
[calcavecchia]	3	3.414907894242579E-6
[curtis ]	3	3.414907894242579E-6
[strange ]	56	6.374494735919481E-5
[tom ]	20	2.276605262828386E-5
[kite ]	5	5.691513157070965E-6
[$100,000 ]	2	2.276605262828386E-6
[�62,000]	2	2.276605262828386E-6
[apiece]	4	4.553210525656772E-6
[bears ]	11	1.2521328945556123E-5
[comparison ]	41	4.6670407887981914E-5
[trophy ]	5	5.691513157070965E-6
[belfry]	2	2.276605262828386E-6
[helps]	3	3.414907894242579E-6
[tie ]	31	3.5287381573839985E-5
[ryder ]	4	4.553210525656772E-6
[cup]	26	2.9595868416769017E-5
[replied]	41	4.6670407887981914E-5
[yep]	11	1.2521328945556123E-5
[thing]	65	7.398967104192255E-5
[talked ]	28	3.1872473679597407E-5
[satisfied ]	35	3.9840592099496756E-5
[outcome]	14	1.5936236839798703E-5
[defends ]	4	4.553210525656772E-6
[andrews ]	3	3.414907894242579E-6
[36-hole ]	2	2.276605262828386E-6
[five-under-par ]	2	2.276605262828386E-6
[67 ]	6	6.829815788485158E-6
[hajime ]	2	2.276605262828386E-6
[meshiai ]	3	3.414907894242579E-6
[stroke]	3	3.414907894242579E-6
[naomichi ]	2	2.276605262828386E-6
[ozaki ]	3	3.414907894242579E-6
[68 ]	7	7.968118419899352E-6
[koichi ]	2	2.276605262828386E-6
[suzuki ]	3	3.414907894242579E-6
[72 ]	11	1.2521328945556123E-5
[75]	6	6.829815788485158E-6
[2�–� ]	2	2.276605262828386E-6
[lead]	22	2.5042657891112246E-5
[afternoon ]	28	3.1872473679597407E-5
[respite]	2	2.276605262828386E-6
[scoring ]	17	1.9351144734041282E-5
[73]	4	4.553210525656772E-6
[par ]	5	5.691513157070965E-6
[birdies ]	2	2.276605262828386E-6
[eagle]	3	3.414907894242579E-6
[sod]	4	4.553210525656772E-6
[appreciated ]	8	9.106421051313544E-6
[12th ]	6	6.829815788485158E-6
[green ]	85	9.67557236702064E-5
[hole ]	24	2.7319263153940632E-5
[wedge ]	3	3.414907894242579E-6
[instead ]	71	8.08194868304077E-5
[putter ]	3	3.414907894242579E-6
[six-inch ]	3	3.414907894242579E-6
[divot ]	2	2.276605262828386E-6
[hallowed ]	3	3.414907894242579E-6
[ground]	34	3.8702289468082564E-5
[booed]	3	3.414907894242579E-6
[greenkeeper ]	2	2.276605262828386E-6
[vandalism]	6	6.829815788485158E-6
[mattered ]	3	3.414907894242579E-6
[unassailable ]	3	3.414907894242579E-6
[� ]	19	2.1627749996869668E-5
[yawning ]	3	3.414907894242579E-6
[mid-sentence]	2	2.276605262828386E-6
[knew ]	202	2.2993713154566698E-4
[tough ]	24	2.7319263153940632E-5
['m ]	453	5.156510920306294E-4
[putter]	3	3.414907894242579E-6
[incredible ]	9	1.0244723682727737E-5
[disappointment ]	12	1.3659631576970316E-5
[wedge]	2	2.276605262828386E-6
[losing ]	26	2.9595868416769017E-5
[ronan ]	3	3.414907894242579E-6
[rafferty ]	2	2.276605262828386E-6
[twice ]	38	4.3255499993739335E-5
[water]	75	8.537269735606448E-5
[season]	40	4.553210525656772E-5
[bob ]	15	1.7074539471212896E-5
[classic]	7	7.968118419899352E-6
[putted ]	2	2.276605262828386E-6
[comedian ]	2	2.276605262828386E-6
[tournament ]	6	6.829815788485158E-6
[phoenix ]	3	3.414907894242579E-6
[strokes]	5	5.691513157070965E-6
[pleasure ]	19	2.1627749996869668E-5
[stuff]	17	1.9351144734041282E-5
[play-off ]	3	3.414907894242579E-6
[$36,666 ]	2	2.276605262828386E-6
[�22,773]	2	2.276605262828386E-6
[ireland ]	41	4.6670407887981914E-5
[2-1]	2	2.276605262828386E-6
[hinged ]	7	7.968118419899352E-6
[confrontation ]	4	4.553210525656772E-6
[christy ]	2	2.276605262828386E-6
[o'connor ]	4	4.553210525656772E-6
[jnr ]	3	3.414907894242579E-6
[hole]	12	1.3659631576970316E-5
[irishman ]	2	2.276605262828386E-6
[concerned]	29	3.30107763110116E-5
[jnr]	2	2.276605262828386E-6
[sudden-death ]	2	2.276605262828386E-6
[kite]	2	2.276605262828386E-6
[swilken ]	2	2.276605262828386E-6
[burn ]	7	7.968118419899352E-6
[eight-iron ]	2	2.276605262828386E-6
[triple-bogey ]	2	2.276605262828386E-6
[james]	9	1.0244723682727737E-5
[bogey ]	2	2.276605262828386E-6
[strokes ]	3	3.414907894242579E-6
[adrift]	3	3.414907894242579E-6
[zombie ]	2	2.276605262828386E-6
[rugby ]	27	3.0734171048183214E-5
[dye ]	5	5.691513157070965E-6
[richards]	9	1.0244723682727737E-5
[steve ]	23	2.618096052252644E-5
[bale]	4	4.553210525656772E-6
[inspirational ]	4	4.553210525656772E-6
[lions ]	6	6.829815788485158E-6
[8]	32	3.642568420525418E-5
[dean ]	6	6.829815788485158E-6
[fiji ]	2	2.276605262828386E-6
[disrupted ]	4	4.553210525656772E-6
[squad ]	20	2.276605262828386E-5
[stoop]	2	2.276605262828386E-6
[injected ]	8	9.106421051313544E-6
[shoulder ]	16	1.821284210262709E-5
[damage]	17	1.9351144734041282E-5
[predict ]	15	1.7074539471212896E-5
[scan]	3	3.414907894242579E-6
[doubtful]	4	4.553210525656772E-6
[manager]	23	2.618096052252644E-5
[geoff ]	7	7.968118419899352E-6
[cooke]	2	2.276605262828386E-6
[wade ]	3	3.414907894242579E-6
[dooley ]	2	2.276605262828386E-6
[rendall ]	2	2.276605262828386E-6
[absent]	7	7.968118419899352E-6
[carling]	3	3.414907894242579E-6
[oti]	2	2.276605262828386E-6
[mullins]	2	2.276605262828386E-6
[linnett ]	2	2.276605262828386E-6
[teague ]	3	3.414907894242579E-6
[squad]	9	1.0244723682727737E-5
[two]	54	6.146834209636643E-5
[bailey ]	8	9.106421051313544E-6
[egerton]	2	2.276605262828386E-6
[early]	12	1.3659631576970316E-5
[cooke ]	4	4.553210525656772E-6
[accepts ]	14	1.5936236839798703E-5
[oti ]	2	2.276605262828386E-6
[ready ]	45	5.1223618413638685E-5
[fiji]	3	3.414907894242579E-6
[mike ]	14	1.5936236839798703E-5
[knee]	9	1.0244723682727737E-5
[shoulder]	27	3.0734171048183214E-5
[doubtful ]	12	1.3659631576970316E-5
[fit ]	44	5.008531578222449E-5
[concussed ]	2	2.276605262828386E-6
[harlequins]	4	4.553210525656772E-6
[carling ]	2	2.276605262828386E-6
[targeted ]	7	7.968118419899352E-6
[quins]	2	2.276605262828386E-6
[orrell ]	2	2.276605262828386E-6
[wales]	22	2.5042657891112246E-5
[lines ]	50	5.691513157070965E-5
[severing ]	2	2.276605262828386E-6
[clive ]	5	5.691513157070965E-6
[rowlands]	2	2.276605262828386E-6
[welsh ]	35	3.9840592099496756E-5
[ru ]	2	2.276605262828386E-6
[written ]	98	1.1155365787859091E-4
[clubs ]	15	1.7074539471212896E-5
[urging ]	5	5.691513157070965E-6
[effects ]	101	1.1496856577283349E-4
[rowlands ]	3	3.414907894242579E-6
[critical ]	53	6.0330039464952235E-5
[sa ]	14	1.5936236839798703E-5
[terry ]	12	1.3659631576970316E-5
[vaux]	3	3.414907894242579E-6
[wru ]	2	2.276605262828386E-6
[committeeman ]	2	2.276605262828386E-6
[resigned ]	14	1.5936236839798703E-5
[row]	12	1.3659631576970316E-5
[area]	94	1.0700044735293414E-4
[gwent]	5	5.691513157070965E-6
[informing ]	5	5.691513157070965E-6
[attend]	2	2.276605262828386E-6
[wales ]	34	3.8702289468082564E-5
[zealand]	11	1.2521328945556123E-5
[bridgend ]	7	7.968118419899352E-6
[thigh ]	4	4.553210525656772E-6
[debacle ]	3	3.414907894242579E-6
[xv ]	5	5.691513157070965E-6
[jeff ]	3	3.414907894242579E-6
[probyn]	2	2.276605262828386E-6
[wasps ]	7	7.968118419899352E-6
[prop ]	3	3.414907894242579E-6
[overlooked ]	5	5.691513157070965E-6
[replacement]	6	6.829815788485158E-6
[donal ]	2	2.276605262828386E-6
[lenihan]	2	2.276605262828386E-6
[injuring ]	2	2.276605262828386E-6
[row ]	32	3.642568420525418E-5
[damian ]	4	4.553210525656772E-6
[cronin]	2	2.276605262828386E-6
[rob ]	10	1.138302631414193E-5
[captaincy]	2	2.276605262828386E-6
[football]	23	2.618096052252644E-5
[fa ]	15	1.7074539471212896E-5
[investigates ]	2	2.276605262828386E-6
[inquiry ]	33	3.756398683666837E-5
[birmingham ]	28	3.1872473679597407E-5
[gear ]	5	5.691513157070965E-6
[terraces ]	11	1.2521328945556123E-5
[fans]	10	1.138302631414193E-5
[adrian ]	5	5.691513157070965E-6
[titcombe]	2	2.276605262828386E-6
[fa]	3	3.414907894242579E-6
[co-ordinator]	3	3.414907894242579E-6
[birmingham]	11	1.2521328945556123E-5
[matches ]	19	2.1627749996869668E-5
[all-ticket ]	2	2.276605262828386E-6
[crystal ]	11	1.2521328945556123E-5
[supt ]	2	2.276605262828386E-6
[kenneth ]	17	1.9351144734041282E-5
[mckay]	3	3.414907894242579E-6
[fans ]	29	3.30107763110116E-5
[tickets ]	9	1.0244723682727737E-5
[causing ]	75	8.537269735606448E-5
[manner ]	28	3.1872473679597407E-5
[terrorising ]	2	2.276605262828386E-6
[elderly ]	20	2.276605262828386E-5
[children]	102	1.1610686840424768E-4
[investigate ]	13	1.4797934208384509E-5
[dunstable]	2	2.276605262828386E-6
[bizarre ]	11	1.2521328945556123E-5
[exit ]	12	1.3659631576970316E-5
[second-round ]	2	2.276605262828386E-6
[qualifying ]	5	5.691513157070965E-6
[staines ]	2	2.276605262828386E-6
[38 ]	14	1.5936236839798703E-5
[minutes]	34	3.8702289468082564E-5
[competition]	14	1.5936236839798703E-5
[drinkell]	2	2.276605262828386E-6
[rangers ]	12	1.3659631576970316E-5
[striker]	5	5.691513157070965E-6
[join ]	59	6.715985525343739E-5
[coventry ]	7	7.968118419899352E-6
[�800,000 ]	3	3.414907894242579E-6
[club]	17	1.9351144734041282E-5
[grimsby]	4	4.553210525656772E-6
[davenport]	2	2.276605262828386E-6
[middlesbrough ]	2	2.276605262828386E-6
[manchester ]	28	3.1872473679597407E-5
[�700,000 ]	2	2.276605262828386E-6
[watford]	3	3.414907894242579E-6
[cycling]	3	3.414907894242579E-6
[vanderaerden]	2	2.276605262828386E-6
[clout]	2	2.276605262828386E-6
[robin ]	21	2.3904355259698053E-5
[nicholl ]	2	2.276605262828386E-6
[nissan ]	4	4.553210525656772E-6
[sparring]	2	2.276605262828386E-6
[vanderaerden ]	4	4.553210525656772E-6
[sunday ]	37	4.211719736232514E-5
[punch ]	9	1.0244723682727737E-5
[knock ]	15	1.7074539471212896E-5
[fading ]	5	5.691513157070965E-6
[sean ]	3	3.414907894242579E-6
[kelly]	10	1.138302631414193E-5
[dublin ]	24	2.7319263153940632E-5
[925km]	2	2.276605262828386E-6
[belgian]	2	2.276605262828386E-6
[popped ]	6	6.829815788485158E-6
[clinches ]	2	2.276605262828386E-6
[snatch ]	3	3.414907894242579E-6
[verdicts ]	4	4.553210525656772E-6
[sprint ]	4	4.553210525656772E-6
[finishes]	2	2.276605262828386E-6
[remarkable ]	14	1.5936236839798703E-5
[40km ]	2	2.276605262828386E-6
[trial]	13	1.4797934208384509E-5
[clock]	5	5.691513157070965E-6
[crestfallen ]	2	2.276605262828386E-6
[minute ]	32	3.642568420525418E-5
[socked ]	3	3.414907894242579E-6
[charly ]	2	2.276605262828386E-6
[mottet ]	4	4.553210525656772E-6
[swiss ]	14	1.5936236839798703E-5
[powerhouse ]	4	4.553210525656772E-6
[wegmuller]	3	3.414907894242579E-6
